auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
06bb6061-5e5e-4cd7-a03b-8df818a990b5,exposed,2020-07-05,0,Generic Smartphone,6,Chrome Mobile WebView,0,1
06bf0a6f-7302-487c-a8e9-599f4b6696d9,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
06cf1733-06d1-4c7c-a429-2312177166a2,exposed,2020-07-09,20,Samsung SM-G950F,6,Samsung Internet,0,1
06d7ece2-7d93-43ed-a9d3-e563fb8067e9,control,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,1,0
06da5999-fc59-4da5-9e26-326c23469343,exposed,2020-07-09,6,Pixel 3a,6,Chrome Mobile WebView,0,0
06dc4728-486c-4873-9e05-fe7e27ec050d,exposed,2020-07-08,10,HTC U11,6,Facebook,0,0
06f8258a-379d-414e-abb0-d3664b845446,exposed,2020-07-07,5,Samsung SM-A405FN,6,Samsung Internet,0,0
06fb2d16-6269-4de1-a34c-352dd2e0ded1,exposed,2020-07-03,7,Samsung SM-A405FN,6,Samsung Internet,0,0
07009599-a099-4cea-ba6a-fb950f125142,exposed,2020-07-08,18,Samsung SM-A600FN,6,Samsung Internet,0,0
0703ba2a-957c-4226-91d4-33c400f6203e,control,2020-07-10,8,ANE-LX1,6,Facebook,0,0
07122bf4-373a-4692-8630-8996c14e405a,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
0713fd3f-a08e-4a39-b04c-ce9ea28c8a95,control,2020-07-05,4,Generic Smartphone,6,Chrome Mobile,0,0
07204ef5-4147-4641-9705-390a905a1c45,exposed,2020-07-10,16,Samsung SM-G920F,6,Facebook,0,0
072c59e5-9410-4e0f-b3e5-3ba2570a05a9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
072cd906-3dc8-46b5-9fe9-5ca70098fb86,control,2020-07-05,10,VOG-L09,6,Facebook,0,0
073799f0-faf0-4a87-ac52-2924c4c63367,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
0749c2bb-3b01-42a3-8ca9-c877e52b7299,control,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
0751a4df-b53c-4943-b4d2-952529e16ae3,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,1
07567ef2-71de-41c4-b234-79565a48917e,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile WebView,1,0
0756f836-1295-481e-b481-5f9f10aab3ea,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,0,0
07577e75-646a-4ffd-9654-790ec4b9b5a7,exposed,2020-07-09,22,VOG-L09,6,Chrome Mobile WebView,0,0
07659c1c-f6f0-4a6b-8089-97290c26aeb9,exposed,2020-07-08,6,Generic Smartphone,6,Chrome Mobile,1,0
07682b63-f1e9-4f40-9a37-d51dd0b4a61f,control,2020-07-03,15,I3312,6,Facebook,0,0
076c217b-5ee9-4118-9f5c-1fe7d00da5c8,control,2020-07-05,12,iPhone,5,Chrome Mobile iOS,0,0
07749cf8-d86c-4abe-b4cd-9332458d7390,control,2020-07-03,15,Samsung SM-J330FN,6,Samsung Internet,0,0
078947a9-2040-4f77-ba3e-b6b7df1f1434,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile WebView,0,0
078aa8e5-e424-4d57-b5f2-744b2bd702b5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
078d8053-29be-46e7-b959-d161b59a8ea0,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
0792d9ea-8ec0-45b6-ab5b-92a6910c85a9,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
0799b9c4-f541-4a48-a9e3-c100e386ab96,exposed,2020-07-09,11,Generic Smartphone,6,Chrome Mobile WebView,0,0
079aa7ac-5ddd-49f5-a0e0-8138c17b44fb,control,2020-07-05,19,Generic Smartphone,6,Chrome Mobile,0,1
079dfa16-8f00-4a8a-8de1-2b5d5860ddf5,control,2020-07-07,5,Samsung SM-G986B,6,Chrome Mobile WebView,0,0
079fd5a2-7360-4f66-80e7-45b2adb4db21,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
079fea8e-4ceb-4bc6-8569-e2c888fa76b8,exposed,2020-07-04,15,XiaoMi Redmi Note 4,6,Chrome Mobile WebView,0,0
07a05f31-2498-49d2-afdf-453b3785e056,exposed,2020-07-03,12,Samsung SM-A405FN,6,Samsung Internet,0,0
07a2012e-c818-4bbc-a0ac-dce37efb1067,exposed,2020-07-05,6,Samsung SM-G960F,6,Facebook,0,1
07a8e25b-4bca-494d-a6d1-b06c11ff5532,exposed,2020-07-07,3,Samsung SM-N960F,6,Samsung Internet,0,1
07afed09-d580-40a3-bea0-d4de642b5974,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
07bca9f6-4689-4602-bff6-9e106ce508b1,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
07c2998f-37b3-4643-b6c2-e8d868226045,exposed,2020-07-06,3,Samsung SM-G973F,6,Samsung Internet,0,0
07c45b2f-8475-4cd9-b86c-b46480630de1,exposed,2020-07-09,3,Samsung SM-G920F,6,Facebook,0,0
07e50786-84eb-444d-8d37-9c65f2717d91,exposed,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
0805d02f-ac61-4cc9-9ce7-08fbaaa57ab4,exposed,2020-07-03,7,ELE-L29,6,Chrome Mobile WebView,0,0
080777f9-3bff-4ba5-b344-890aa51fff56,control,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,0,0
08097cbe-a8fe-4336-a917-3da665c5654e,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,1,0
080a65b6-adf2-45b2-b99b-7a493904a43b,exposed,2020-07-05,22,Generic Smartphone,6,Chrome Mobile,0,0
08125b3e-f58a-4c55-b602-bcde22f09cfa,control,2020-07-10,4,Generic Smartphone,6,Chrome Mobile,0,0
0812c8c2-809f-4fe9-97be-5473a9e1a937,control,2020-07-07,12,Generic Smartphone,6,Chrome Mobile,0,0
08147b06-d953-444b-b6a3-415b09bc7d7b,control,2020-07-03,15,Samsung $2,6,Samsung Internet,0,0
0817d781-dcaa-4b03-be76-9a2b62becf14,control,2020-07-03,15,Generic Smartphone,6,Facebook,0,0
0819f9c5-0d05-4dd9-ab1a-2f351a6f8dbe,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
081ac534-a910-4eb2-96c8-235ad08da7e2,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile WebView,0,0
081bc517-d782-4aa7-9edf-2b85ecf73169,exposed,2020-07-05,7,Samsung SM-A705FN,6,Chrome Mobile WebView,0,0
0830e671-f919-4ad8-8b3f-a6dd306a9d6b,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
0836341b-e96e-406c-afdf-2cf332822c4f,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
083adae0-9ad8-49a3-90be-80a8c175d18b,control,2020-07-03,15,Samsung SM-A320FL,6,Facebook,0,0
084dc25f-6ac9-45d2-9720-5e107ba40aca,control,2020-07-08,18,OnePlus ONEPLUS A5000,6,Chrome Mobile WebView,0,0
08506383-2a23-4f69-b837-e23d467b3333,exposed,2020-07-09,19,Samsung SM-G960F,6,Facebook,0,0
0851fdd1-2a99-4648-9ef1-c7009a01398b,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
086f31fc-fc25-4c4b-b0ba-ea9ac9502855,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1,0
0870f776-221b-46f7-9cce-549e5d154d5c,exposed,2020-07-09,4,Samsung SM-A505FN,6,Chrome Mobile WebView,0,0
0879f4d0-9ddd-4c04-86c3-4724be469cfe,exposed,2020-07-07,10,Generic Smartphone,6,Chrome Mobile,0,0
087e26d0-5626-4f6e-a4d5-7614397b6169,control,2020-07-09,7,Generic Smartphone,6,Chrome Mobile WebView,0,0
08817c55-4835-42d1-8365-329c8c72b34b,control,2020-07-08,6,Samsung SM-G930F,6,Facebook,0,0
08866dc1-cd57-44fb-9c1e-809f5630c31f,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
0888494f-9748-4e88-84b0-8c6a181d0971,exposed,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,0,0
0890a109-1ba6-45cf-b7c6-7e64d4f5b7ac,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0890b639-3e19-49db-afc2-4d6e1853e60d,exposed,2020-07-05,14,Generic Smartphone,6,Chrome Mobile,0,0
0893d4ad-9c20-4521-a98f-bd9165a20075,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
089b6e4b-ab64-4200-9f64-784ddea9dffb,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,1,0
08a8a9e6-7480-47d3-9a8a-09f670f8606b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
08bc076b-1882-4cec-b972-33c03ecf1287,control,2020-07-06,0,Generic Smartphone,6,Chrome Mobile,0,0
08c163fd-42f2-4bc2-9cbc-932b87ca0221,exposed,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
08ce0590-c9d6-4195-bc42-3bf3d7196a1b,control,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,0
08ce0973-3848-4ce0-91ee-eaa2bfa29268,exposed,2020-07-08,17,Generic Smartphone,6,Chrome Mobile,0,0
08d3601b-7af2-4952-a52f-7e2c11c4ed0e,control,2020-07-03,15,Samsung SM-G950F,6,Samsung Internet,0,0
08d3e8fe-cf14-4a1d-8097-9965d4596104,exposed,2020-07-09,19,VOG-L09,6,Facebook,0,1
08d60c5e-0dd9-4d14-9e4e-7d4721c6de43,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
08e29116-2e0b-4b2a-b59b-1c1e6d9f109c,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,1,0
08ea232c-6856-469c-ad78-510748b3d0c7,control,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,0,0
08f606f6-d9fe-4e0d-b760-20835bb260bc,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
08ffb607-0aed-4573-b63c-725cc10b5fc4,control,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
090b32d5-a098-4e68-81bd-60325a6898fa,exposed,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,1,0
091b895f-a648-4291-9f88-9451bbe4f826,exposed,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,0,0
091cc1cc-59ff-43e7-98aa-196431a54962,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
0921a6cd-c86e-42fd-a772-b4a748beded8,exposed,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
093f9b95-2d8c-4f80-9d9d-06c0ce244102,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0946d472-f247-4fc8-a5ed-9d76f3c73bfa,control,2020-07-05,10,Samsung SM-G960F,6,Facebook,1,0
0950d6f5-cd13-45bc-9b2a-fc55f36b057b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
095944df-199d-4110-9397-fdb58b019797,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
09641cc1-0e97-45f7-86d1-abc08613746d,control,2020-07-05,2,Samsung SM-G930F,6,Facebook,0,0
097d21ab-68d3-455c-a0b2-9e41710f2c43,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
0982b4b2-3a6e-4258-9cd7-756c4624fe02,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
09870f82-80f5-42c2-a50d-71ead549b905,exposed,2020-07-03,4,Generic Smartphone,6,Chrome Mobile,0,0
098ba3a8-c19b-4065-8ee8-65be36cad92b,control,2020-07-06,6,iPhone,5,Mobile Safari,0,0
098e447e-c5a3-4d63-80f3-35d738ac895f,exposed,2020-07-03,5,Generic Smartphone,6,Chrome Mobile,0,0
09a0049f-be9f-47ec-861d-ef7545fb6e32,control,2020-07-03,15,Nokia undefined$2$3,6,Chrome Mobile,0,0
09b195a4-0554-41d6-becc-08e614e9a2f5,control,2020-07-10,5,Samsung SM-A750FN,6,Facebook,0,0
09b22428-1adb-4676-9b28-2ab0b2e8853d,control,2020-07-08,0,Generic Smartphone,6,Chrome Mobile,0,0
09b6b47e-868f-4cbf-8353-8c6babf35fd4,exposed,2020-07-05,12,Generic Smartphone,6,Chrome Mobile,0,0
09cc0f8a-88c5-4888-b6d7-f8d388acc444,exposed,2020-07-04,5,Samsung SM-G960F,6,Chrome Mobile WebView,0,1
09d43c6a-afd7-45d3-aa60-8832334248d7,exposed,2020-07-03,10,Samsung SM-A105FN,6,Samsung Internet,0,0
09e18a13-ff55-4a5f-b449-f649d3a714eb,exposed,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,0
09e7015d-a3ba-4faf-a2a1-70d81c992fb6,control,2020-07-03,15,Samsung SM-G981B,6,Samsung Internet,0,0
09e97fd5-c45f-4c11-94e7-e8889f8c1a36,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,0
09ea0cb1-a193-479e-ae96-75322300fefe,control,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
09ef0211-6043-465c-8dd9-0de7b7293048,exposed,2020-07-10,5,Samsung SM-A310F,6,Samsung Internet,0,0
0a00ad14-a0c4-462f-9ff5-1ef3c5814922,control,2020-07-04,18,Generic Smartphone,6,Chrome Mobile,0,0
0a1d4727-dcf2-4373-83c3-3db098c82b3d,exposed,2020-07-04,15,Generic Smartphone,6,Chrome Mobile,0,0
0a21e38a-bf4c-4ad1-af9c-950bbc1fb295,control,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
0a2c51f7-9c03-4579-b8ea-7daecc0c172d,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
0a36f06d-bb4d-4258-ae8c-d8200e0b8413,exposed,2020-07-06,7,Samsung SM-G950F,6,Samsung Internet,0,0
0a431ec7-b60a-44a2-8393-529489c6ce7f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,1
0a483ce5-bf60-4861-b1da-c42b75ba267d,control,2020-07-06,7,Samsung SM-A520F,6,Samsung Internet,0,0
0a5ae923-7a3b-40f2-ae67-e26e40ae4737,exposed,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
0a5be7ea-fd1e-43b8-9d74-fe2b5fafafaa,exposed,2020-07-03,8,OnePlus ONEPLUS A5010,6,Chrome Mobile WebView,0,0
0a5cefde-46a5-4536-b7a1-a8fd5b712dc9,exposed,2020-07-03,6,Samsung SM-G960F,6,Samsung Internet,0,0
0a64c7d0-5fea-4fc1-aa2c-4b6ac08e2e61,control,2020-07-03,15,iPhone,5,Chrome Mobile iOS,0,0
0a670948-dc74-451a-9788-48b8f04154c1,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0a6aa749-fb6a-4197-944f-7e43016b3880,exposed,2020-07-05,9,Samsung SM-G930F,6,Samsung Internet,0,0
0a72b144-0af8-41c4-9658-ad94d820776f,control,2020-07-08,11,Generic Smartphone,6,Chrome Mobile,0,0
0a7647ed-b2d3-4da4-b842-225c9af7c599,exposed,2020-07-03,10,CLT-L09,6,Facebook,0,0
0a76e565-e0fc-49c4-8cb3-5800dcbc4602,exposed,2020-07-07,16,Generic Smartphone,6,Chrome Mobile,0,0
0a7b91ca-0c98-4f7d-8a77-78fa6b155055,control,2020-07-09,16,Generic Smartphone,6,Chrome Mobile,0,0
0a8d43ce-bc08-4377-95b9-546f47239a92,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
0a93a129-ff01-4d29-b375-20f001aa4643,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0a9462c5-68d6-4ea1-8d08-bd40a0457d65,control,2020-07-03,15,Samsung SM-A405FN,6,Chrome Mobile WebView,0,0
0aa0fe3c-4cda-4a06-91ac-7495b26cd860,exposed,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,0,0
0aa86630-5f30-411b-adef-f60e19446c5e,control,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,0
0aaf0e53-0aef-48e1-86b8-77a751b6ad2b,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,1,0
0ac6f8e7-4542-4bb3-ab2d-11f6490e879b,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
0ac7eaf5-45d8-42df-a4a2-73b953ae2448,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
0ad6d944-b1d2-472b-96f4-b99f451b28c1,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,1
0ae1d6a1-545c-4aa0-841e-e6213623bb66,control,2020-07-06,8,Samsung SM-A705FN,6,Facebook,0,1
0ae26cd6-a8c9-4fe3-b561-4a405d4bf0e4,control,2020-07-03,15,Samsung SM-A202F,6,Chrome Mobile WebView,1,0
0af12f96-1167-4717-85c2-e4bab19a6741,exposed,2020-07-08,21,Samsung SM-A405FN,6,Chrome Mobile WebView,1,0
0af2b9da-d870-417a-94eb-6030d2fbd973,exposed,2020-07-08,17,Samsung SM-N975F,6,Samsung Internet,0,0
0af70a85-c9a3-47c3-af52-dc8600cd300f,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
0aff6470-5320-4bee-8261-d0bbd1b74753,control,2020-07-03,15,Pixel 4,6,Facebook,0,0
0b0344c4-b114-4705-ad68-6662f0d3bedc,control,2020-07-03,15,LG-$2,6,Chrome Mobile,1,0
0b145ef0-212e-41d0-b035-1fab27dfb2db,exposed,2020-07-09,23,LYA-L09,6,Chrome Mobile WebView,0,0
0b198bda-fd00-48be-9c1a-e6d9aceaa527,exposed,2020-07-09,23,Generic Smartphone,6,Chrome Mobile WebView,0,0
0b32645f-d2a2-4769-aae4-96b187cad884,control,2020-07-08,7,Generic Smartphone,6,Chrome Mobile,0,0
0b3e05e0-b0e0-4815-9a22-3fd4552f4883,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile WebView,0,1
0b47c542-41e9-4d25-ab4a-b01ea48a803d,exposed,2020-07-07,19,iPhone,5,Mobile Safari,0,0
0b5253d7-d3df-4b28-a52f-db9d46fa59ae,control,2020-07-03,15,CLT-L09,6,Chrome Mobile WebView,0,0
0b623287-2a8a-40ba-ad8e-523f3de405d7,exposed,2020-07-06,4,Samsung SM-G988B,6,Chrome Mobile WebView,0,0
0b645177-b723-4cd7-b59f-4132c2e7a935,exposed,2020-07-09,15,VOG-L29,6,Facebook,0,0
0b6ca59a-a54d-44e6-9eba-503b3dd5d90d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0b6f73a0-6290-4771-b75d-2d886aa29df3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0b71f8da-3108-430f-9bde-ffadf1e1f648,exposed,2020-07-08,0,Nexus 5,6,Chrome Mobile WebView,0,0
0b88daa3-0314-4bea-aaf1-e610dc08b6c7,control,2020-07-07,22,Samsung SM-N976B,6,Chrome Mobile WebView,0,0
0b8a66bc-1c09-4aca-896a-0c75fae985d5,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0b8c4a4f-8694-4e96-9f95-b0adba435a9a,exposed,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0,0
0b907466-b7a9-4d84-ae99-783fabc601fd,control,2020-07-10,8,Samsung SM-G970F,6,Chrome Mobile WebView,0,0
0b932b79-ea44-42e4-be2a-0df896ab3717,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
0b9c6762-de2e-46ea-807d-cb49c6adca34,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
0b9e3d7c-503d-48b5-b826-9da0faf85e90,exposed,2020-07-04,2,Samsung SM-G973F,6,Chrome Mobile WebView,0,0
0ba374b7-9683-41e2-909d-67832e8c300a,exposed,2020-07-09,11,Samsung SM-J330FN,6,Chrome Mobile WebView,0,0
0ba4cfa4-380b-46a0-9973-1d048ae7108c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0bb00df0-13b6-4146-8acd-67cb56125c42,control,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
0bb3c38a-133e-47d4-9cf2-ab6aef9638ac,control,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
0bbe5044-3bf8-485f-8f5e-0582de812652,exposed,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0,0
0bbf1aa6-61c6-44e5-aada-664a0e2007a4,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile WebView,0,0
0bc3d555-c888-4485-a08a-ec5551261460,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0bcdefe7-24f5-47d2-849b-59758cae1b22,control,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
0be1be20-5437-4be3-9590-2bdce2944c8b,control,2020-07-03,15,5008Y_EEA,6,Facebook,0,0
0bfb336a-ac80-4126-b75b-ec29559749f5,exposed,2020-07-03,7,Generic Smartphone,6,Chrome Mobile,0,0
0c038d26-7df1-459e-983f-444d2dd6240d,exposed,2020-07-09,7,Samsung SM-G965F,6,Chrome Mobile WebView,0,0
0c147455-5c23-4238-9c54-1b6e7ea64343,exposed,2020-07-09,6,CLT-L29,6,Chrome Mobile WebView,0,0
0c1aff5b-de99-46a0-b307-acfa1792c86f,exposed,2020-07-04,0,Samsung SM-A320FL,6,Chrome Mobile WebView,1,0
0c21ebe1-dd4b-4ba2-93b4-c8d45e342082,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
0c34fdd5-8e73-4e36-a3d6-46049c80198f,control,2020-07-03,15,Samsung SM-G955F,6,Samsung Internet,0,0
0c37ddab-eb0e-443f-bf64-f8eee55232e8,control,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
0c388cd8-c264-47cc-a562-7b3119fd7fbd,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
0c459a65-cafe-43e6-a615-5ccae02fed79,control,2020-07-10,13,Generic Smartphone,6,Chrome Mobile,0,0
0c47ee4d-e8a8-4e4b-834b-bcef4238fa94,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0c51572a-817c-4595-ab95-a398d56674e4,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0c65bdaf-4328-417e-b4d9-c857a54ff446,exposed,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,1,0
0c65e073-ee65-4e83-b982-4bbdd471a36e,exposed,2020-07-03,5,PRA-LX1,6,Chrome Mobile WebView,0,0
0c6cfbc3-3d40-47fc-bc46-3d98543f6072,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
0c6da1d9-28fe-4cd7-8027-cebb466b611a,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,1
0c776601-3965-43be-96ae-7e494f130e16,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
0c798e9b-204c-4f0e-8afd-0d34c4f47d80,control,2020-07-04,0,Generic Smartphone,6,Chrome Mobile,0,0
0c8d37c8-1697-4456-8aa4-ffb0738b073e,exposed,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
0c9f4fda-2cb3-4a78-bdb7-268d90c38ec9,control,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
0caa4957-af9c-41a1-b749-3a43a8138612,exposed,2020-07-05,14,Samsung SM-G930F,6,Samsung Internet,0,0
0caad237-d520-417e-af77-394aa247adf0,control,2020-07-08,7,Generic Smartphone,6,Facebook,0,0
0cb22403-5d9c-4f21-9703-7153e10240a6,control,2020-07-03,15,Samsung SM-J415FN,6,Facebook,0,0
0cb53487-36c3-4854-809e-cd276c715ee6,control,2020-07-03,15,Samsung SM-A105FN,6,Samsung Internet,0,0
0cb8826f-ae5f-43ef-89d1-e72e1a5f6262,control,2020-07-04,21,Generic Smartphone,6,Chrome Mobile,0,0
0cb92753-1471-4cb9-9ca7-bb028d0d2aab,exposed,2020-07-08,10,MRD-LX1,6,Chrome Mobile WebView,0,0
0cbd75c3-3935-4a60-aa51-6342739f27b9,exposed,2020-07-10,2,Samsung SM-G950F,6,Facebook,0,1
0cc051d4-7a8d-47c9-9c84-0d47a1f69668,control,2020-07-04,9,Samsung SM-A715F,6,Samsung Internet,0,0
0cc34121-6216-4046-90f3-76473110dd19,exposed,2020-07-06,7,Generic Smartphone,6,Chrome Mobile,0,0
0cc5c45f-a874-4a57-bf3d-0ff5b77113ef,control,2020-07-03,15,Samsung SM-G950F,6,Chrome Mobile WebView,1,0
0ccd7d87-97ef-4840-a54f-8cee274d2fa0,exposed,2020-07-09,15,Samsung SM-A405FN,6,Samsung Internet,0,0
0cd63bee-c450-4c03-b019-b803f3b5b148,control,2020-07-04,5,Samsung SM-G965F,6,Facebook,0,0
0cd74b03-0e7f-4860-b629-b34f15e789e1,exposed,2020-07-05,9,Samsung SM-J320FN,6,Chrome Mobile WebView,0,0
0cd88b3e-92fe-4a4b-b0a4-77587b33bc2e,control,2020-07-03,15,ANE-LX1,6,Facebook,0,1
0ce12313-4b82-41d4-8d87-5e5f84868877,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
0ce2e5b2-321e-461a-8ca7-72f900f4b932,control,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
0cef2caa-a0fc-4dd7-9c17-bece0486133c,control,2020-07-04,5,Generic Smartphone,6,Chrome Mobile,0,0
0cf2c1b4-2fe4-4f0e-9cdd-92a60f270761,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
0cfbc21d-27af-4007-95bb-cc3a6201f44b,control,2020-07-03,15,iPhone,5,Mobile Safari,0,0
0d0142f3-413b-40dc-9654-e6709c92c312,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
0d02e612-4ee4-4379-bfde-40a3ee18b968,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
0d04f1cf-7dd1-48e3-87f1-0c8b87345cf0,exposed,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,1,0
0d0f3433-61e6-4fb9-bcb3-37f531a2a18e,exposed,2020-07-09,14,Nokia undefined$2$3,6,Chrome Mobile,0,0
0d11d2c1-cb69-4175-b14c-f916724d04e0,control,2020-07-04,2,Generic Smartphone,6,Chrome Mobile,0,0
0d176afe-bb6b-4e12-bc34-008e2f158d05,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
0d1ad63b-1c43-4d11-adf5-ca5697e6c891,control,2020-07-09,2,Generic Smartphone,6,Chrome Mobile,0,1
0d2304cc-98cc-4910-a958-2b214ec8d263,exposed,2020-07-08,13,Generic Smartphone,6,Chrome Mobile,0,0
0d2e9fe1-f596-4cd0-b781-67f6493ce6ce,control,2020-07-04,1,Samsung SM-J530F,6,Facebook,0,0
0d2fc241-028a-4f32-ba2f-639f8f4a96e6,exposed,2020-07-09,7,Samsung SM-A202F,6,Chrome Mobile WebView,0,0
0d49bacd-aa02-4d79-80bd-e3d684d7d03d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
0d4b1f54-961d-4d15-bef9-7c53356e14ff,exposed,2020-07-09,0,Samsung SM-A705FN,6,Samsung Internet,0,1
0d4b589b-325e-45ed-b81f-ab04138f1254,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
0d4b5f91-3fe6-4e27-bbac-664238507989,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
